Temps [s];Marche [s/j];Amplitude [°]
9560;3;281
9562;6.6;263
9564;1.1;271
9566;1.7;274
9568;1.3;275
9570;3.9;272
9572;-0.7;275
9574;0.2;275
9576;1.6;273
9578;2.4;273
9580;-0.2;277
9582;-0.3;279
9584;2.4;281
9586;0.8;279
9588;0.9;280
9590;0;285
9592;4.1;286
9594;0.7;280
9596;1.3;286
9598;0.5;287
9600;4.1;285
9602;1.1;289
9604;0.6;290
9606;1.2;289
9608;3.9;288
9610;0.6;291
9612;1.8;293
9614;3.8;291
9616;2.8;288
9618;3.1;286
9620;2.4;284
9622;6;286
9624;1.3;277
9626;1.8;285
9628;1.3;285
9630;3.7;281
9632;0.3;287
9634;0.9;288
9636;2.6;286
9638;2.2;288
9640;1.8;277
9642;0.8;291
9644;2.7;291
9646;1.9;290
9648;1.7;293
9650;0.5;293
9652;3.7;294
9654;1.2;293
9656;2.3;294
9658;1.1;290
9660;4.6;290
9662;1.3;291
9664;1.4;289
9666;2.1;291
9668;5;290
9670;2.6;287
9672;2.5;290
9674;4.2;280
9676;2.1;284
9678;2.6;284
9680;1.9;283
9682;4.7;283
9684;1.3;277
9686;1.2;283
9688;1;285
9690;3.7;279
9692;0.3;286
9694;0.8;287
9696;3.2;284
9698;2.6;286
9700;1.4;287
9702;1.2;289
9704;3.3;284
9706;2.7;284
9708;2.3;286
9710;1.6;284
9712;4.5;289
9714;1.8;277
9716;2.4;286
9718;2.1;287
9720;5.8;283
9722;2.2;285
9724;3;280
9726;3.4;281
9728;5.2;276
9730;1.2;275
9732;0.7;275
9734;2.4;275
9736;1.2;273
9738;1.2;277
9740;1;276
9742;4;276
9744;-0.3;275
9746;0.6;277
9748;1;279
9750;2.9;278
9752;-0.2;282
9754;2;281
9756;3.4;279
9758;1.5;279
9760;1.5;280
9762;1;283
9764;3.3;281
9766;1.7;274
9768;2.7;279
9770;2.1;279
9772;4.7;279
9774;1.4;276
9776;3.6;272
9778;2.9;272
9780;5.3;267
9782;0.6;269
9784;0.6;270
9786;1.2;271
9788;2.5;269
9790;-0.1;270
9792;-0.3;273
9794;2.1;272
9796;-0.7;275
9798;0.4;277
9800;-0.2;277
9802;3.9;277
9804;-1.1;281
9806;0.6;283
9808;1.6;285
9810;3.6;282
9812;0.8;283
9814;0.7;285
9816;3;285
9818;2.1;287
9820;2.6;286
9822;1.5;284
9824;4;285
9826;1.6;285
9828;2.3;285
9830;1.2;285
9832;4.2;283
9834;1.7;283
9836;2.8;284
9838;1.4;278
9840;4.4;281
9842;1;284
9844;1.5;283
9846;1.4;284
9848;3.4;284
9850;0;286
9852;1.1;287
9854;3.1;286
9856;0.7;286
9858;1.7;284
9860;1.9;290
9862;4.2;285
9864;0.8;291
9866;1.8;290
9868;1.6;292
9870;3.3;291
9872;0.8;293
9874;2.3;292
9876;4.3;289
9878;2.1;290
9880;2.9;290
9882;2.2;289
9884;4.2;284
9886;2.1;277
9888;3.1;288
9890;2.2;285
9892;4.2;285
9894;1.5;285
9896;2.5;284
9898;1.4;285
9900;4.4;281
9902;1.5;282
9904;0.9;285
9906;1.3;284
9908;2.9;285
9910;0.6;287
9912;1.2;288
9914;3.1;287
9916;1.4;287
9918;2.5;290
9920;1.6;287
9922;4.6;287
9924;0.3;289
9926;2;289
9928;2.4;291
9930;4.2;286
9932;1.3;290
9934;2.3;289
9936;4.3;288
9938;1.7;287
9940;3.1;285
9942;1.9;287
9944;4.4;283
9946;1.9;280
9948;2.4;285
9950;1.1;284
9952;4.5;271
9954;1.5;280
9956;2.1;280
9958;0.7;283
9960;3.8;280
9962;0.2;285
9964;0.5;285
9966;1.8;286
9968;3;286
9970;1.5;283
9972;1.6;289
9974;3.9;274
9976;1;282
9978;2.5;287
9980;2.5;287
9982;5.2;285
9984;1.2;284
9986;2.7;283
9988;3;281
9990;3.5;277
9992;2.1;281
9994;2.2;281
9996;4.4;277
9998;1.7;273
10000;2.7;276
10002;1.5;275
10004;3.5;267
10006;1;269
10008;1;272
10010;1.1;275
10012;3.4;273
10014;-0.2;273
10016;1.3;274
10018;-0.1;273
10020;2.6;275
10022;-0.6;276
10024;0.7;280
10026;1.5;280
10028;3;275
10030;1.3;279
10032;1.1;283
10034;3.3;279
10036;0.5;279
10038;2;285
10040;2;283
10042;4.9;282
10044;0.9;281
10046;2.2;281
10048;2.4;281
10050;4.6;278
10052;1.5;280
10054;2.5;277
10056;3.8;275
10058;1.3;269
10060;1.5;272
10062;0.2;277
10064;3;274
10066;0.5;267
10068;0.6;276
10070;-0.5;279
10072;4.2;280
10074;-0.6;280
10076;0.3;285
10078;0.5;281
10080;4.6;284
10082;0.6;286
10084;0.5;287
10086;1.1;289
10088;3.9;288
10090;1.1;287
10092;1.5;292
10094;3.3;287
10096;2.3;288
10098;2.3;288
10100;2.2;288
10102;5.7;284
10104;2.5;285
10106;3.7;281
10108;3;278
10110;4;270
10112;0.8;277
10114;1.1;280
10116;2.4;282
10118;3.1;266
10120;1.4;279
10122;0.9;280
10124;3.2;278
10126;0.8;280
10128;0.9;285
10130;0.2;283
10132;3.4;286
10134;1.2;289
10136;1.4;291
10138;0.3;288
10140;4.3;289
10142;1;294
10144;0.7;294
10146;1.9;292
10148;3.9;293
10150;1.8;294
10152;2;295
10154;3.6;284
10156;3.1;289
10158;4.4;290
10160;4;285
10162;7.2;279
10164;1.7;278
10166;2.1;280
10168;1.6;280
10170;4.4;277
10172;0.2;274
10174;0.7;280
10176;2.5;278
10178;3;279
10180;0.5;280
10182;0.1;282
10184;2.8;286
10186;1.6;283
10188;1.3;286
10190;0.4;288
10192;4.4;286
10194;1.1;288
10196;1.3;286
10198;0.4;294
10200;4.6;288
10202;1.6;290
10204;1.1;291
10206;2.1;286
10208;4.9;288
10210;1.8;272
10212;3.7;286
10214;5.7;279
10216;3.6;279
10218;3.2;279
10220;1.9;273
10222;5.7;276
10224;0.7;272
10226;1.8;274
10228;1.4;274
10230;3.5;269
10232;-0.1;273
10234;0.8;275
10236;2.2;272
10238;1.8;273
10240;1.3;272
10242;-0.1;278
10244;2.6;276
10246;0.6;275
10248;0.6;277
10250;0;280
10252;3.3;282
10254;1;279
10256;2.2;282
10258;0.9;281
10260;4.6;280
10262;1.4;282
10264;1.3;280
10266;1.9;284
10268;5.4;275
10270;2.8;278
10272;2.1;277
10274;3.3;270
10276;0.3;272
10278;1.1;278
10280;0.8;273
10282;4;275
10284;0.1;276
10286;0.4;278
10288;1;279
10290;3.6;269
10292;-0.1;279
10294;0.5;281
10296;2.7;279
10298;2.8;270
10300;1.1;280
10302;0.6;285
10304;2.5;283
10306;1.6;283
10308;1.3;286
10310;0.9;283
10312;3.9;288
10314;1.6;284
10316;2.1;287
10318;1.5;287
10320;5.4;286
10322;1.6;284
10324;2.6;285
10326;3;283
10328;5;280
10330;1.3;280
10332;0.9;281
10334;2.4;283
10336;1.6;279
10338;1.2;286
10340;1.3;285
10342;4.2;285
10344;0.5;274
10346;1.5;288
10348;1.3;290
10350;3.5;288
10352;0.7;292
10354;2.2;283
10356;3;290
10358;1.7;291
10360;1.1;288
10362;1.5;294
10364;3.8;291
10366;2.4;289
10368;2.9;282
10370;1.9;289
10372;5;279
10374;2;286
10376;3.5;282
10378;3.2;283
10380;5.9;280
10382;1.6;277
10384;1.1;280
10386;2;282
10388;3.1;276
10390;0.9;279
10392;1.3;283
10394;2.8;283
10396;0.7;283
10398;1.4;284
10400;1;286
10402;4.5;285
10404;0;286
10406;1.8;288
10408;2;288
10410;4.1;286
10412;1.4;281
10414;1.3;284
10416;3.6;288
10418;2.7;288
10420;3.1;286
10422;2.3;286
10424;4.2;286
10426;1.9;283
10428;2.7;287
10430;1.6;280
10432;4.3;282
10434;1.6;277
10436;2.7;283
10438;1.3;283
10440;5;279
10442;1.5;277
10444;1.7;280
10446;2.4;274
10448;3.8;281
10450;0.9;279
10452;1.8;281
10454;3.4;282
10456;0.7;281
10458;2.1;268
10460;1.9;284
10462;4.2;282
10464;0.6;282
10466;2.1;283
10468;1.6;286
10470;3.7;282
10472;1.1;273
10474;2.5;281
10476;4.4;279
10478;1.5;281
10480;2.5;279
10482;1.5;282
10484;3.8;276
10486;1.9;268
10488;2.1;280
10490;1.9;279
10492;4;276
10494;0.9;277
10496;2.2;278
10498;1.3;270
10500;4.2;272
10502;1;277
10504;0.3;277
10506;1.3;276
10508;2.2;277
10510;-0.1;277
10512;1.3;280
10514;2.6;271
10516;0.6;277
10518;1.8;283
10520;1.1;280
10522;4.3;278
10524;-0.2;282
10526;1.8;283
10528;2.2;274
10530;4.3;282
10532;1.6;285
10534;2.4;281
10536;4.1;280
10538;1.9;272
10540;2.7;279
10542;1.2;282
10544;3.5;277
10546;1.2;281
10548;1.5;282
10550;1.3;282
10552;4.1;281
10554;1.4;277
10556;2.3;281
10558;1;283
10560;3.6;276
10562;0.5;281
10564;0.9;285
10566;1.8;285
10568;2.9;285
10570;1;284
10572;1;286
10574;3.5;286
10576;0.8;286
10578;1.8;289
10580;1.9;290
10582;4.8;288
10584;1.3;288
10586;2.6;288
10588;2.6;289
10590;3.8;287
10592;2.3;279
10594;2.3;288
10596;3.9;286
10598;1.6;287
10600;3.1;285
10602;2;286
10604;4;282
10606;1.7;283
10608;1.4;286
10610;1.8;285
10612;4;281
10614;0.9;282
10616;1.8;284
10618;0.6;286
10620;3.6;285
10622;0.5;288
10624;1.1;288
10626;1.7;289
10628;3.3;289
10630;1.3;291
10632;0.9;291
10634;3.2;292
10636;1.1;291
10638;2.4;293
10640;2.5;292
10642;4.7;290
10644;1.6;290
10646;2.9;290
10648;2.7;289
10650;4.7;286
10652;1.6;289
10654;2.9;282
10656;4.8;283
10658;2.7;282
10660;2.6;282
10662;1.4;282
10664;4.2;279
10666;1.5;277
10668;1.9;281
10670;0.4;281
10672;4.5;283
10674;0.3;277
10676;1.2;283
10678;0.6;287
10680;4.6;284
10682;0.9;287
10684;1;287
10686;1.7;288
10688;4.2;287
10690;1.6;288
10692;2.2;288
10694;3.8;283
10696;2;286
10698;2.8;284
10700;2.5;286
10702;5.4;281
10704;2.9;280
10706;3.8;277
10708;2.6;275
10710;4.3;270
10712;1.4;274
10714;1.7;269
10716;2.9;272
10718;3.3;268
10720;1.1;271
10722;0.4;270
10724;3;263
10726;0.6;271
10728;0.7;274
10730;-0.8;275
10732;2.8;277
10734;-0.1;276
10736;0.6;276
10738;0.2;281
10740;4.4;279
10742;0.7;280
10744;0.5;283
10746;1.8;285
10748;3.9;283
10750;1.3;283
10752;1.1;283
10754;3.4;283
10756;2.1;281
10758;3.8;280
10760;3;277
10762;7;274
10764;1;271
10766;1.2;271
10768;1;274
10770;4.2;268
10772;0;270
10774;0.5;272
10776;1.8;272
10778;2.5;271
10780;-0.5;274
10782;-0.6;276
10784;2.1;276
10786;0.4;277
10788;0.4;279
10790;-0.2;284
10792;3.4;284
10794;0.3;284
10796;0.6;287
10798;0.3;286
10800;4;288
10802;1.2;291
10804;0.8;291
10806;1.7;292
10808;4.4;290
10810;0.9;291
10812;2.7;291
10814;5.7;288
10816;4.4;282
10818;3.4;283
10820;1.9;272
10822;5.7;278
10824;0.8;280
10826;2;281
10828;1;281
10830;3.6;277
10832;0;281
10834;0.9;282
10836;2.2;280
10838;1.9;285
10840;1.5;285
10842;0.7;289
10844;2.8;288
10846;1.3;285
10848;1.1;290
10850;0.2;292
10852;3.5;288
10854;1.6;293
10856;2.5;291
10858;1.7;289
10860;4.5;291
10862;1.1;293
10864;1.2;293
10866;2.2;293
10868;5.3;290
10870;3.9;288
10872;3.1;281
10874;4;277
10876;1.3;282
10878;1.4;287
10880;1.3;285
10882;4.5;286
10884;0.8;283
10886;1.4;287
10888;1.3;274
10890;4.4;286
10892;0.3;290
10894;1.2;281
10896;3.2;290
10898;3.1;286
10900;1.5;288
10902;0.8;290
10904;2.9;289
10906;2.2;289
10908;2.1;293
10910;1.5;290
10912;4.2;291
10914;1.2;290
10916;2;292
10918;1.6;291
10920;5;288
10922;2.3;279
10924;3;288
10926;3.7;284
10928;5.8;282
10930;1.9;282
10932;1.1;282
10934;3.1;282
10936;2.4;281
10938;2.3;283
10940;1.8;281
10942;4.3;281
10944;0.5;282
10946;1.5;283
10948;1.3;278
10950;3.7;280
10952;0.6;285
10954;1.8;284
10956;3.3;275
10958;2.5;274
10960;1.8;284
10962;2.3;283
10964;4.2;282
10966;1.9;277
10968;2.8;280
10970;1.5;280
10972;4.3;278
10974;0.6;277
10976;1.9;276
10978;2.5;279
10980;6.2;270
10982;1.9;273
10984;0.9;273
10986;0.9;273
10988;2.3;274
10990;-0.3;274
10992;0.3;278
10994;2.8;278
10996;-0.3;272
10998;1;279
11000;0.5;279
11002;4.3;280
11004;-0.6;276
11006;1.6;282
11008;1.5;275
11010;3.9;270
11012;1.3;277
11014;1.1;285
11016;3.8;283
11018;2.4;280
11020;2.8;279
11022;2.1;279
11024;4.1;281
11026;1.5;272
11028;2;277
11030;1.3;282
11032;4.2;279
11034;1.8;280
11036;3;280
11038;1.9;278
11040;4.5;276
11042;1.1;276
11044;1.1;277
11046;1.3;275
11048;2.7;276
11050;0.2;278
11052;0.9;283
11054;3.1;277
11056;0.3;281
11058;1.7;281
11060;0.8;282
11062;3.6;279
11064;0.4;286
11066;1.6;286
11068;2.2;284
11070;3.8;285
11072;1.2;291
11074;2.1;288
11076;4.1;286
11078;1.5;287
11080;2.6;286
11082;1.8;290
11084;4;286
11086;1.5;287
11088;2.4;286
11090;1.9;288
11092;4.8;287
11094;1.6;286
11096;2.4;287
11098;1.7;288
11100;4.9;284
11102;1.8;285
11104;1.2;285
11106;2.3;284
11108;2.9;285
11110;0.9;286
11112;1.2;286
11114;3;280
11116;1.2;284
11118;2.3;289
11120;1.5;288
11122;4.2;288
11124;0.6;290
11126;2.5;289
11128;2.3;288
11130;4.2;288
11132;1.6;290
11134;2.2;289
11136;4.4;287
11138;1.8;282
11140;3.1;286
11142;1.9;287
11144;3.7;281
11146;0.9;283
11148;2.4;288
11150;1.6;280
11152;4;280
11154;2.2;280
11156;3.3;281
11158;1.6;284
11160;4.3;278
11162;1;285
11164;1.6;271
11166;1.8;282
11168;2.9;284
11170;1.1;281
11172;1.7;288
11174;3.8;283
11176;0.4;272
11178;2.4;288
11180;2.5;286
11182;4.8;284
11184;0.8;284
11186;2.6;286
11188;2.8;286
11190;3.9;280
11192;2.2;282
11194;2.6;278
11196;4.5;280
11198;1.8;281
11200;2.9;279
11202;1.9;279
11204;4.3;272
11206;2.1;275
11208;2.5;268
11210;1.8;272
11212;3.6;272
11214;0.3;272
11216;1.5;274
11218;0.1;268
11220;3.1;271
11222;-0.5;269
11224;0.3;276
11226;1.2;274
11228;2.7;277
11230;1.2;279
11232;0.7;281
11234;3.3;278
11236;0.9;281
11238;2.2;282
11240;2.5;280
11242;4.4;274
11244;0.4;265
11246;1.9;282
11248;2.1;283
11250;3.8;278
11252;0.4;283
11254;1.9;281
11256;4.5;278
11258;2.3;277
11260;2.3;277
11262;1.4;274
11264;3.6;276
11266;0.7;273
11268;0.8;273
11270;0.1;278
11272;4.1;279
11274;-0.4;277
11276;1.1;280
11278;0.1;272
11280;3.8;280
11282;0.1;283
11284;0.3;284
11286;1.4;282
11288;3.8;284
11290;1.2;289
11292;1.6;289
11294;2.7;290
11296;1.8;289
11298;2.1;292
11300;1.7;291
11302;5.1;290
11304;1.5;284
11306;2.8;288
11308;3;289
11310;4.8;280
11312;1.9;284
11314;1.9;283
11316;2.9;280
11318;3.7;281
11320;1.6;282
11322;1;283
11324;3.4;281
11326;0.9;282
11328;1.3;271
11330;0.5;287
11332;3.4;290
11334;0.6;288
11336;1.1;292
11338;0.5;296
11340;4.7;293
11342;1.1;294
11344;1.3;296
11346;2.9;298
11348;4.7;297
11350;2.4;293
11352;2.3;293
11354;4.4;297
11356;2.8;295
11358;4.2;290
11360;3.3;296
11362;2.9;288
11364;2.4;284
11366;2.4;285
11368;2.1;286
11370;5.4;278
11372;0.4;284
11374;1.7;275
11376;2.9;287
11378;3.3;286
11380;1.3;287
11382;0.8;286
11384;2.7;290
11386;1.9;288
11388;1.3;289
11390;0.4;294
11392;4.3;293
11394;0.6;287
11396;1.1;296
11398;1.5;300
11400;5.3;295
11402;2.4;295
11404;2.8;296
11406;3.4;293
11408;4.8;284
11410;1.8;294
11412;2.9;292
11414;5.5;289
11416;4.6;284
11418;4.6;283
11420;2.8;280
11422;5.9;277
11424;1;272
11426;2;275
11428;1.4;278
11430;3.5;273
11432;-0.3;266
11434;0.8;276
11436;2.3;265
11438;1.6;279
11440;1.6;268
11442;0.7;279
11444;3;276
11446;1.6;278
11448;1.3;272
11450;0.4;281
11452;3.5;273
11454;1.8;281
11456;2.6;281
11458;1.6;280
11460;4.8;278
11462;1.2;279
11464;1.6;283
11466;2.5;278
11468;5;278
11470;2.6;277
11472;1.9;276
11474;3.3;274
11476;0.3;269
11478;1.8;276
11480;1;271
11482;4;274
11484;0.1;269
11486;0.1;273
11488;0.6;276
11490;3.4;272
11492;-0.3;278
11494;1;272
11496;2.6;279
11498;2.4;278
11500;1.4;282
11502;1;284
11504;2.5;281
11506;1.9;281
11508;1.7;286
11510;1;285
11512;4.1;283
11514;0.9;285
11516;1.7;285
11518;1.1;286
11520;4.9;282
11522;1.4;285
11524;1.9;285
11526;2.7;283
11528;4.9;277
11530;1.4;273
11532;0.8;282
11534;3;280
11536;1.3;278
11538;1.9;283
11540;0.7;283
11542;3.9;281
11544;0.2;283
11546;1.3;286
11548;1.4;284
11550;3.2;286
11552;0;289
11554;1.4;284
11556;2.8;290
11558;2.2;287
11560;1.7;292
11562;1.8;286
11564;3.7;290
11566;1.8;286
11568;2.6;291
11570;1.6;288
11572;4.9;285
11574;2.1;287
11576;4.4;285
11578;3;270
11580;5.5;275
11582;0.7;279
11584;0.5;278
11586;1.4;283
11588;3.4;278
11590;0.8;284
11592;0.7;283
11594;3.5;283
11596;0.1;281
11598;1.8;286
11600;1.1;286
11602;4.7;280
11604;0.3;288
11606;1.5;291
11608;1.6;292
11610;3.8;290
11612;0.9;291
11614;1.3;291
11616;3.8;288
11618;2.8;290
11620;2.7;287
11622;1.9;291
11624;4.1;287
11626;2.3;286
11628;3;289
11630;1.7;285
11632;4.8;284
11634;2.3;285
11636;3.3;284
11638;2;281
11640;5.1;279
11642;1.4;275
11644;1.5;280
11646;1.6;279
11648;3.2;269
11650;0.5;281
11652;1.4;281
11654;3.4;282
11656;0.8;281
11658;1.8;282
11660;1.6;282
11662;4;269
11664;0.7;284
11666;1.9;284
11668;2.2;283
11670;4.3;281
11672;1.5;283
11674;2.4;282
11676;4.3;267
11678;1.6;275
11680;2.5;278
11682;1.7;280
11684;3.8;276
11686;1.4;276
11688;1.8;278
11690;1.5;275
11692;4.2;274
11694;1.2;269
11696;1.8;270
11698;0.5;273
11700;4.2;269
11702;1.5;270
11704;0.4;271
11706;1.1;271
11708;2.8;271
11710;-0.2;273
11712;0.1;274
11714;2;276
11716;0.3;276
11718;1.5;277
11720;0.6;278
11722;3.9;279
11724;-0.4;278
11726;1.7;281
11728;1.9;271
11730;3.4;274
11732;0.9;283
11734;2.1;282
11736;4;280
11738;1.5;280
11740;3.1;278
11742;1.6;281
11744;3.7;279
11746;1.3;278
11748;1.8;276
11750;1.4;277
11752;4.7;275
11754;0.8;276
11756;1.6;276
11758;0.4;270
11760;2.7;273
11762;-0.7;272
11764;0.6;278
11766;2;276
11768;2.5;272
11770;0.7;283
11772;0.7;282
11774;3.4;285
11776;0.2;284
11778;2.1;285
11780;2;286
11782;4.9;285
11784;0.6;285
11786;2.2;288
11788;2.4;289
11790;3.7;284
11792;2.1;286
11794;2.3;287
11796;4.1;283
11798;1.8;283
11800;2.8;283
11802;2.2;278
11804;4.1;283
11806;1.4;284
11808;2.2;283
11810;1.6;278
11812;4;281
11814;1;278
11816;2.2;284
11818;0.8;284
11820;3.5;279
11822;0.6;284
11824;1.5;288
11826;1.9;285
11828;3.3;283
11830;1.5;289
11832;1.3;288
11834;3.3;290
11836;1;290
11838;2.6;293
11840;2.1;290
11842;4.7;288
11844;1.3;284
11846;2.6;287
11848;2.4;284
11850;4.4;284
11852;1.4;290
11854;2.4;287
11856;4.7;282
11858;2.6;272
11860;2.9;271
11862;2;280
11864;4.1;276
11866;1.6;279
11868;1.4;282
11870;0.5;283
11872;4.5;284
11874;0.1;281
11876;0.9;282
11878;0.6;285
11880;4.6;283
11882;0.7;276
11884;0.6;289
11886;1;289
11888;3.7;287
11890;0.8;292
11892;1.5;292
11894;3.6;290
11896;2.4;290
11898;2.2;290
11900;2;290
11902;5.5;289
11904;1.5;288
11906;2.9;282
11908;2.9;284
11910;4.5;281
11912;2.6;284
11914;2.5;280
11916;3.6;280
11918;3.7;278
11920;1.8;266
11922;1.3;272
11924;3.6;275
11926;1.1;272
11928;1.3;275
11930;-0.3;272
11932;3;274
11934;0.5;268
11936;1.3;278
11938;0.4;276
11940;4.5;277
11942;0.6;280
11944;0.5;279
11946;1.7;282
11948;3.7;280
11950;1.2;279
11952;1.7;281
11954;4.3;279
11956;1.7;279
11958;2.4;273
11960;2.2;277
11962;5.8;276
11964;0.9;271
11966;2;275
11968;1.2;275
11970;4.5;270
11972;0;272
11974;0.5;273
11976;2.4;270
11978;2.8;272
11980;0.1;273
11982;-0.6;276
11984;2.2;271
11986;0.3;274
11988;0.5;275
11990;0.1;281
11992;4.1;282
11994;0.2;276
11996;0.6;284
11998;0.3;287
12000;4.6;283
12002;1.3;287
12004;0.7;286
12006;1.6;291
12008;4.2;287
12010;1.2;289
12012;1.9;288
12014;4.1;288
12016;2.7;284
12018;3.4;279
12020;2.6;285
12022;6.1;277
12024;1.3;278
12026;2;279
12028;1.9;281
12030;3.4;277
12032;0.1;283
12034;0.6;283
12036;2.5;281
12038;2;284
12040;1.9;276
12042;0.6;286
12044;3.2;287
12046;1.9;286
12048;1.9;286
12050;0.3;291
12052;3;292
12054;0.9;290
12056;2;292
12058;1.4;293
12060;4.5;292
12062;1.1;278
12064;1.6;286
12066;2.2;292
12068;4.8;291
12070;2.3;290
12072;2.8;288
12074;4.4;286
12076;2.2;287
12078;2.7;287
12080;2.3;285
12082;4.6;283
12084;1.1;275
12086;1.3;283
12088;1.6;284
12090;4;284
12092;0.4;284
12094;0.9;289
12096;2.5;287
12098;3.3;286
12100;1.9;290
12102;1.1;287
12104;2.7;290
12106;2.2;290
12108;1.7;293
12110;1.3;293
12112;4.2;279
12114;1.5;288
12116;2.3;292
12118;1.3;291
12120;4.7;288
12122;2.1;291
12124;2.7;289
12126;3.3;284
12128;5.1;282
12130;1.7;281
12132;1.1;284
12134;3.2;272
12136;1.6;282
12138;2;285
12140;1.6;281
12142;4.2;284
12144;0.2;285
12146;1.3;288
12148;1.5;269
12150;3.3;283
12152;0.9;291
12154;2.4;290
12156;3.4;286
12158;2.5;288
12160;1.7;287
12162;2.2;284
12164;4.4;287
12166;3;286
12168;3.9;279
12170;2.4;285
12172;5.1;280
12174;2.7;276
12176;4.7;274
12178;3.3;274
12180;5.7;266
12182;0.7;269
12184;0.4;268
12186;1.1;268
12188;2.5;269
12190;0.4;270
12192;-0.1;274
12194;2.1;273
12196;-0.8;273
12198;0.5;277
12200;0.4;277
12202;4;278
12204;-0.8;278
12206;1.4;278
12208;1.7;283
12210;3.9;279
12212;0.8;285
12214;0.9;283
12216;3.3;283
12218;2.3;283
12220;2.4;285
12222;1.7;285
12224;4.3;279
12226;1.6;278
12228;2.9;279
12230;1.8;280
12232;5;276
12234;2.3;272
12236;2.6;274
12238;1;271
12240;3.6;272
12242;0.7;275
12244;0.5;275
12246;1.2;277
12248;2.5;278
12250;-0.1;281
12252;1;275
12254;3.2;272
12256;0.2;281
12258;1.3;282
12260;1.4;272
12262;4;278
12264;0.1;283
12266;1.6;287
12268;1.5;275
12270;3.2;286
12272;1.1;290
12274;2.1;289
12276;4;285
12278;2;285
12280;2.8;287
12282;1.5;290
12284;4;286
12286;2.6;277
12288;3;288
12290;2.4;283
12292;4.3;283
12294;1.5;277
12296;3;283
12298;1.5;283
12300;4.3;278
12302;1.8;282
12304;1.1;282
12306;1.4;283
12308;2.6;284
12310;0.6;283
12312;1.4;289
12314;3.3;288
12316;1.3;287
12318;2.4;285
12320;1.2;288
12322;4;288
12324;-0.1;289
12326;1.8;291
12328;2.1;293
12330;3.9;289
12332;1.3;292
12334;2.2;291
12336;4;289
12338;1.7;274
12340;3;286
12342;1.9;290
12344;4.2;287
12346;1.8;283
12348;2.5;286
12350;1.8;283
12352;4.4;287
12354;2.2;282
12356;2.5;285
12358;1;283
12360;3.5;282
12362;0;287
12364;1.4;280
12366;2.3;288
12368;3.2;288
12370;1.5;291
12372;1;288
12374;3.5;280
12376;0.8;288
12378;1.5;291
12380;2;292
12382;4.6;289
12384;0.8;292
12386;2.6;292
12388;2.6;292
12390;3.6;290
12392;2.1;292
12394;2.4;291
12396;4.1;289
12398;2.3;288
12400;3.1;286
12402;2;286
12404;4.4;285
12406;1.8;283
12408;2.3;284
12410;2.2;279
12412;4.7;282
12414;1.5;280
12416;2.6;280
12418;1.6;282
12420;4.3;278
12422;0.7;282
12424;1.7;281
12426;2.2;277
12428;3.5;274
12430;1.3;281
12432;1;283
12434;3.2;283
12436;0.9;281
12438;2.4;283
12440;2.4;283
12442;4.9;282
12444;0.9;281
12446;2.3;280
12448;2.2;281
12450;4.2;277
12452;1.6;280
12454;2.5;278
12456;3.8;271
12458;1.9;271
12460;1.7;273
12462;0.7;275
12464;3.2;274
12466;0.3;271
12468;0.9;272
12470;-0.5;276
12472;4.2;277
12474;-0.5;271
12476;0.7;280
12478;0.4;281
12480;4.7;279
12482;0.7;282
12484;0.6;281
12486;1.4;284
12488;3.4;283
12490;0.8;285
12492;1.5;288
12494;3.1;283
12496;1.6;285
12498;2.2;289
12500;2.4;289
12502;5.3;287
12504;1.4;282
12506;2.7;285
12508;2.4;286
12510;4.7;280
12512;1.7;280
12514;1.8;281
12516;2.8;279
12518;3.2;280
12520;1.8;281
12522;0.9;282
12524;3.1;279
12526;0.6;279
12528;1.3;284
12530;-0.2;285
12532;3.1;287
12534;0.8;286
12536;1.8;290
12538;1;292
12540;4.6;289
12542;1.3;291
12544;0.1;291
12546;1.6;293
12548;3.7;292
12550;1.1;293
12552;1.3;295
12554;4.3;294
12556;2;293
12558;3.5;294
12560;2.7;293
12562;6.5;288
12564;2.1;287
12566;3;286
12568;2.1;288
12570;4.9;283
12572;0.5;286
12574;1;286
12576;2.7;287
12578;2.9;286
12580;0.9;287
12582;0.4;291
12584;2.2;292
12586;1.5;287
12588;0.9;294
12590;0.9;294
12592;4.9;296
12594;1;292
12596;1.8;296
12598;1.6;299
12600;5.3;296
12602;2;298
12604;2.1;300
12606;2.8;299
12608;5.3;297
12610;1.8;298
12612;3.4;299
12614;5.4;293
12616;3.4;288
12618;3.9;290
12620;3.3;288
12622;2.6;286
12624;1.9;283
12626;2;285
12628;1.5;285
12630;3.9;282
12632;0.3;286
12634;1.3;287
12636;2.9;284
12638;2.2;286
12640;2.2;287
12642;1.5;290
12644;4;287
12646;2.4;284
12648;2.1;287
12650;1.7;284
12652;4.3;287
12654;1.6;283
12656;2.6;287
12658;1.7;288
12660;4.9;282
12662;1.7;286
12664;1.6;286
12666;2.7;286
12668;5.1;268
12670;2.7;282
12672;3;281
12674;4.7;272
12676;1.8;269
12678;2.3;277
12680;1.3;275
12682;4.4;271
12684;0.8;273
12686;0.3;274
12688;0.3;276
12690;3;276
12692;-0.9;277
12694;0.5;281
12696;2.1;280
12698;2.8;276
12700;1.2;280
12702;1.3;284
12704;3.2;281
12706;2;278
12708;1.6;284
12710;0.9;284
12712;3.8;284
12714;1;279
12716;1.9;284
