Temps [s];Marche [s/j];Amplitude [°]
9642;18.8;253
9644;21.4;255
9646;19.2;253
9648;17.6;257
9650;19.4;257
9652;18.4;258
9654;19.1;261
9656;19.7;260
9658;20.8;262
9660;19.9;260
9662;19.5;260
9664;21.6;261
9666;19.7;259
9668;20.2;262
9670;21.1;259
9672;19.9;260
9674;20;262
9676;21.8;259
9678;24;258
9680;22;253
9682;20.9;253
9684;21.1;253
9686;20.2;250
9688;20;253
9690;20.3;252
9692;19.4;252
9694;18.9;254
9696;18.8;254
9698;19.7;258
9700;17.7;256
9702;19.4;258
9704;21.5;260
9706;19.4;257
9708;19.6;259
9710;20.8;257
9712;19.9;258
9714;19.8;259
9716;19.6;258
9718;20.5;260
9720;19.2;259
9722;19.5;259
9724;23.9;258
9726;22;254
9728;21.2;255
9730;22.2;251
9732;20.3;251
9734;19.8;253
9736;20.6;251
9738;21.3;252
9740;19.7;250
9742;19.1;252
9744;20.2;254
9746;19.6;251
9748;20.3;255
9750;21.1;253
9752;20.4;252
9754;20.1;253
9756;20.4;251
9758;20.4;254
9760;18.9;253
9762;19.1;255
9764;20.8;256
9766;18.8;255
9768;19.1;258
9770;22.5;255
9772;22.5;253
9774;22.4;252
9776;20.6;251
9778;21.1;251
9780;19.6;250
9782;18.6;251
9784;20.1;253
9786;18.6;251
9788;19.7;255
9790;21;253
9792;18.9;253
9794;18.8;257
9796;21.4;253
9798;22.8;253
9800;20.4;250
9802;19.6;251
9804;20.4;251
9806;19.5;250
9808;19.2;254
9810;20.7;252
9812;19.1;253
9814;19;256
9816;21.8;252
9818;22.9;253
9820;20.1;249
9822;19.8;251
9824;21.6;251
9826;19.7;250
9828;18.5;252
9830;20.3;252
9832;18.7;254
9834;18.7;257
9836;18.8;256
9838;20;259
9840;18.5;258
9842;19.2;260
9844;21.1;260
9846;19.9;258
9848;20.1;261
9850;20.5;257
9852;20.4;258
9854;19.2;260
9856;20;258
9858;21;260
9860;20.7;257
9862;21.9;256
9864;23.3;253
9866;21.4;250
9868;21;252
9870;20.6;250
9872;20.5;251
9874;19.3;252
9876;19;252
9878;19.2;255
9880;16.6;255
9882;18.3;258
9884;20.4;260
9886;19.7;259
9888;19.5;261
9890;21.4;260
9892;19.7;260
9894;20.5;261
9896;19.4;260
9898;20.8;263
9900;19.3;260
9902;19.4;263
9904;19.9;263
9906;20.8;261
9908;22.4;261
9910;23.3;256
9912;21;254
9914;20.2;255
9916;21.3;253
9918;21.4;254
9920;19.8;252
9922;19;253
9924;20.6;254
9926;19.1;253
9928;18.8;257
9930;19.3;256
9932;19.3;257
9934;20.3;259
9936;19.6;257
9938;21.3;259
9940;19.3;257
9942;19.2;258
9944;21;260
9946;19.6;258
9948;18.5;261
9950;20.2;261
9952;20;261
9954;21;260
9956;22;255
9958;21.6;256
9960;20.2;253
9962;19.5;254
9964;20.8;255
9966;20.4;252
9968;18.9;256
9970;19.8;254
9972;19.3;254
9974;18.4;256
9976;19.3;255
9978;20.3;258
9980;20.2;255
9982;19.3;255
9984;20.6;256
9986;20.3;253
9988;19.8;256
9990;19.7;254
9992;19.2;255
9994;19.2;256
9996;18.9;255
9998;20.5;258
10000;22.1;254
10002;21.5;252
10004;22.8;252
10006;20.6;249
10008;19.4;252
10010;20;251
10012;19.4;252
10014;19.6;255
10016;18;255
10018;19.3;257
10020;18.6;257
10022;18.5;259
10024;21;261
10026;20.2;258
10028;20.5;261
10030;21.5;259
10032;20.5;258
10034;19.9;260
10036;20.7;257
10038;21.1;259
10040;20.1;257
10042;19;258
10044;20.6;259
10046;22.8;255
10048;21.6;254
10050;21.3;252
10052;21.1;251
10054;20.1;252
10056;19.6;252
10058;20;254
10060;18.5;253
10062;18.1;255
10064;19.4;258
10066;19.1;256
10068;18;260
10070;20;260
10072;20.9;259
10074;20.8;261
10076;19.8;260
10078;20.7;261
10080;19.8;258
10082;18.8;261
10084;21.4;262
10086;20;259
10088;19.6;262
10090;20.3;261
10092;21.6;260
10094;21.5;259
10096;22.2;255
10098;21.7;255
10100;21.1;251
10102;19.6;252
10104;21.1;253
10106;19.8;251
10108;18.9;254
10110;19.1;253
10112;18.8;254
10114;17.6;257
10116;19.3;257
10118;21.6;258
10120;19.2;256
10122;19.6;256
10124;20.6;257
10126;19.8;255
10128;18.5;258
10130;19.6;257
10132;19.9;258
10134;20.1;259
10136;19.5;259
10138;22.7;259
10140;21.9;254
10142;20;254
10144;21.5;254
10146;20.6;252
10148;19.9;254
10150;20.3;253
10152;19.4;252
10154;19.1;255
10156;19.4;254
10158;19.4;257
10160;19.3;255
10162;18.8;256
10164;20;257
10166;19.9;255
10168;19.9;257
10170;20.3;255
10172;19.9;255
10174;18.5;256
10176;19.2;256
10178;20.3;257
10180;18.9;256
10182;19.1;258
10184;21.5;259
10186;22.3;254
10188;20.7;255
10190;21.7;252
10192;20.7;252
10194;20.4;253
10196;19.8;252
10198;20.5;254
10200;19.2;253
10202;18.3;255
10204;19.8;257
10206;19.3;255
10208;19.3;259
10210;21.1;256
10212;20.3;257
10214;20.5;257
10216;20.5;255
10218;20.9;257
10220;20.3;253
10222;19.1;255
10224;20.2;255
10226;19.3;254
10228;19.7;257
10230;21;256
10232;22.5;252
10234;21;252
10236;20.6;251
10238;22.1;252
10240;19.3;251
10242;19.1;252
10244;21;254
10246;19.1;253
10248;17.8;257
10250;19.4;257
10252;18.3;258
10254;18.7;260
10256;19.9;260
10258;20.7;262
10260;19.5;259
10262;19.7;260
10264;20.5;261
10266;19.4;259
10268;20.3;262
10270;20.9;260
10272;19.4;260
10274;19.3;261
10276;21;260
10278;23.6;258
10280;21.7;254
10282;21;253
10284;21.8;252
10286;20.3;251
10288;20;253
10290;20.2;251
10292;19.7;252
10294;18.5;255
10296;18.7;255
10298;18.8;258
10300;17.8;257
10302;19.7;259
10304;21.4;260
10306;19.9;259
10308;19.3;261
10310;21.2;259
10312;19.5;260
10314;20.4;261
10316;19.8;260
10318;20.4;262
10320;19.5;261
10322;19.3;260
10324;22.7;259
10326;21.8;258
10328;22.1;258
10330;22.2;255
10332;20.6;254
10334;19.6;255
10336;20.8;252
10338;21.6;254
10340;19.5;252
10342;19.4;253
10344;20.4;254
10346;19.3;252
10348;19.8;256
10350;21.2;253
10352;21.2;252
10354;20.5;254
10356;20.2;252
10358;22.2;254
10360;18.4;254
10362;19.5;255
10364;21;257
10366;18.6;255
10368;20.1;258
10370;23.6;253
10372;21.9;252
10374;21.2;252
10376;20.4;251
10378;20.9;252
10380;19.5;251
10382;18.9;252
10384;21.5;254
10386;19;253
10388;19.4;255
10390;20.4;254
10392;19.2;255
10394;18.5;257
10396;20.9;254
10398;22.2;255
10400;20.6;251
10402;19.9;252
10404;20.8;253
10406;19.8;251
10408;19.4;254
10410;20.7;252
10412;19.8;252
10414;19.7;255
10416;21.1;253
10418;23;252
10420;21.1;249
10422;20.2;250
10424;22.5;250
10426;19.5;248
10428;18.9;251
10430;19.8;251
10432;18.9;252
10434;19.5;255
10436;18.7;255
10438;19;257
10440;18.6;257
10442;19.4;258
10444;21.7;258
10446;19.5;257
10448;20.5;259
10450;20.6;256
10452;19.6;257
10454;19.9;259
10456;20.1;257
10458;21.3;258
10460;21;255
10462;22.5;253
10464;22.8;252
10466;21;248
10468;20.9;250
10470;20.7;248
10472;20.3;250
10474;19.1;251
10476;18.9;251
10478;19.7;254
10480;17.1;255
10482;17.7;257
10484;19.6;259
10486;19.5;258
10488;19.4;260
10490;20.9;259
10492;19.9;260
10494;20.5;261
10496;19.5;260
10498;20;262
10500;19.1;260
10502;19.2;262
10504;21;263
10506;20.8;261
10508;23;261
10510;22.9;256
10512;21.1;255
10514;20.2;255
10516;20.6;252
10518;22.2;254
10520;19.8;252
10522;19.4;253
10524;20.2;254
10526;19.1;253
10528;19.2;257
10530;18.6;256
10532;19;257
10534;19.4;259
10536;19.6;258
10538;20.5;260
10540;18.9;258
10542;19.7;259
10544;21.2;261
10546;19.8;259
10548;19;262
10550;20.6;261
10552;20.9;262
10554;23.5;260
10556;21.8;256
10558;21.3;257
10560;20;254
10562;18.7;256
10564;20.8;257
10566;19.4;254
10568;19.3;257
10570;19.5;256
10572;19.1;257
10574;19;259
10576;19.3;259
10578;21.8;261
10580;20.6;257
10582;19.7;257
10584;20.7;257
10586;20.1;255
10588;20.6;258
10590;20.3;257
10592;19.6;256
10594;19.3;258
10596;19.9;258
10598;21.7;259
10600;22;254
10602;21.3;254
10604;21.5;254
10606;21.4;251
10608;19.1;253
10610;20.9;252
10612;19.5;254
10614;20;255
10616;18.1;255
10618;19.7;258
10620;18.3;256
10622;18;259
10624;19.8;261
10626;20.4;258
10628;21.2;261
10630;21.5;258
10632;20.6;258
10634;20.3;259
10636;20.4;257
10638;20.9;259
10640;20.4;256
10642;19.7;257
10644;20.4;259
10646;21.7;255
10648;22.5;255
10650;22.3;252
10652;20.9;250
10654;19.1;252
10656;19.4;252
10658;20.4;254
10660;18.6;253
10662;18.4;255
10664;19.6;257
10666;19.1;256
10668;18.1;260
10670;19.8;261
10672;20.5;260
10674;21.1;261
10676;19.9;259
10678;21;261
10680;19.7;259
10682;19;261
10684;21.5;263
10686;20.3;261
10688;20.6;264
10690;21;261
10692;22.9;259
10694;21.7;258
10696;21.3;254
10698;22.1;255
10700;21.2;251
10702;19.9;252
10704;20.3;254
10706;19.7;252
10708;19.8;256
10710;18.6;256
10712;19;256
10714;19.8;259
10716;18.9;259
10718;21;261
10720;19;259
10722;20.3;260
10724;22.3;261
10726;20;259
10728;18.6;262
10730;20.1;261
10732;20.5;262
10734;20.5;263
10736;19.8;263
10738;22.8;263
10740;23.1;258
10742;20.9;258
10744;21.9;258
10746;20.4;255
10748;19.9;257
10750;20.2;255
10752;19.3;256
10754;19.1;258
10756;19.7;256
10758;20.4;259
10760;19.8;257
10762;18.8;258
10764;20.6;259
10766;20.3;256
10768;21.1;259
10770;20.5;257
10772;20.4;257
10774;19.1;258
10776;19.8;257
10778;20.6;259
10780;19;258
10782;19.6;260
10784;22.3;260
10786;22.3;254
10788;20.8;256
10790;21.6;254
10792;20.7;253
10794;20.9;254
10796;19.7;254
10798;20.3;256
10800;18.4;255
10802;18;258
10804;20.6;260
10806;19.9;257
10808;19.8;260
10810;21.5;257
10812;20.9;257
10814;20.3;258
10816;20.7;255
10818;21.2;257
10820;20.1;254
10822;19.1;254
10824;20.6;256
10826;20;252
10828;19.4;256
10830;22.4;252
10832;22.8;250
10834;21.8;249
10836;20.5;247
10838;21.1;249
10840;19.4;248
10842;19.4;250
10844;20.7;251
10846;19.4;250
10848;18.2;254
10850;19.8;254
10852;18.3;255
10854;19.5;258
10856;20.2;257
10858;20.8;259
10860;19.5;257
10862;19.5;258
10864;20.9;259
10866;19.9;256
10868;20;260
10870;21.2;257
10872;19.7;257
10874;19.7;259
10876;20.5;257
10878;22.8;257
10880;22.3;252
10882;21.2;251
10884;21.6;251
10886;20.2;249
10888;19.5;251
10890;20.7;250
10892;19.1;251
10894;18.5;253
10896;18.7;254
10898;19;257
10900;17;256
10902;19.3;259
10904;22.1;258
10906;20;257
10908;19.3;259
10910;20.5;258
10912;19.1;259
10914;20.2;261
10916;19.5;260
10918;20.3;262
10920;19.5;261
10922;20;262
10924;23.1;261
10926;21.8;257
10928;22;258
10930;21.6;254
10932;20.7;254
10934;20.3;255
10936;20.4;253
10938;21.6;254
10940;19.5;252
10942;19;254
10944;20.6;256
10946;19.2;253
10948;20.4;256
10950;20.9;254
10952;20.2;254
10954;20.3;255
10956;19.8;254
10958;19.9;257
10960;18.1;255
10962;19.2;258
10964;21.4;258
10966;19.4;257
10968;19.4;260
10970;22.4;257
10972;22.6;255
10974;21.6;254
10976;21.1;252
10978;20.9;254
10980;19.8;252
10982;19.3;254
10984;20.5;255
10986;19.2;254
10988;18.9;256
10990;20.1;255
10992;19.6;256
10994;18.7;258
10996;20.9;255
10998;22.4;256
11000;20.4;253
11002;19.3;253
11004;21.1;255
11006;19.7;252
11008;19.5;256
11010;20.9;254
11012;19.8;254
11014;19.2;256
11016;20.5;254
11018;23;253
11020;20.8;250
11022;20.5;250
11024;22.7;251
11026;19.9;249
11028;19.2;252
11030;20.2;251
11032;18.6;253
11034;20.1;255
11036;19.1;254
11038;19.7;256
11040;18.4;256
11042;19.5;257
11044;20.9;258
11046;19.6;255
11048;19.9;258
11050;20.9;255
11052;19.5;256
11054;19.4;258
11056;20.3;256
11058;21.9;257
11060;20.8;254
11062;21.6;253
11064;23.2;251
11066;21.6;248
11068;21.6;250
11070;21.2;248
11072;20.1;249
11074;18.7;250
11076;19;250
11078;19.6;253
11080;17.9;253
11082;18.9;256
11084;19.9;258
11086;19;257
11088;19.5;260
11090;20.7;257
11092;20.2;259
11094;20.3;260
11096;19.8;259
11098;19.9;262
11100;19;261
11102;19.4;263
11104;21.2;263
11106;20.6;262
11108;22.1;263
11110;22.6;258
11112;22;256
11114;19.5;257
11116;20.2;254
11118;21.4;256
11120;20.1;253
11122;18.8;255
11124;19.6;255
11126;18.3;254
11128;18.6;259
11130;19.3;258
11132;19.2;259
11134;19.9;261
11136;20;259
11138;22;261
11140;18.8;259
11142;19.7;261
11144;21;262
11146;20.1;261
11148;19.5;264
11150;21.2;263
11152;21.3;262
11154;23.1;261
11156;21.8;258
11158;22.4;258
11160;20.2;255
11162;19.2;257
11164;21.1;257
11166;19.3;255
11168;19.8;259
11170;20.2;257
11172;19.7;258
11174;19.2;260
11176;20;259
11178;20.2;261
11180;20.8;257
11182;20.5;258
11184;21.1;258
11186;20.2;256
11188;20.2;258
11190;20;257
11192;20.2;257
11194;20;259
11196;19.8;258
11198;20.8;260
11200;20.9;257
11202;21.7;256
11204;22.6;255
11206;20.9;252
11208;19.4;254
11210;20.3;254
11212;19.1;255
11214;19.4;257
11216;18.5;257
11218;19.9;259
11220;18.2;258
11222;18.4;261
11224;21;263
11226;20.8;260
11228;21.1;262
11230;21.5;259
11232;20.9;259
11234;19.5;260
11236;20.2;259
11238;21.7;261
11240;20.5;258
11242;19.8;258
11244;21.2;258
11246;22.8;254
11248;22.6;254
11250;21.9;251
11252;21.3;251
11254;18.7;252
11256;19.5;251
11258;20.1;254
11260;18.7;252
11262;18.7;255
11264;19.7;257
11266;19.4;255
11268;18;260
11270;20;259
11272;20.3;260
11274;20.6;260
11276;19.8;259
11278;20.8;261
11280;18.9;260
11282;19.1;262
11284;20.9;263
11286;20.3;261
11288;20.2;263
11290;20.8;262
11292;22.5;259
11294;22.6;258
11296;21.6;255
11298;21.8;255
11300;20.9;252
11302;19.3;253
11304;20.4;254
11306;19.7;252
11308;19.1;256
11310;19;256
11312;18.9;257
11314;18.3;259
11316;18.7;259
11318;21.4;262
11320;19.2;260
11322;20.1;261
11324;21.5;262
11326;19.8;260
11328;19.1;263
11330;20.5;263
11332;20.1;263
11334;20.5;264
11336;20;264
11338;23.2;264
11340;21;260
11342;20.9;259
11344;21.5;259
11346;20.6;257
11348;20.1;258
11350;20.8;256
11352;19.5;257
11354;19.3;259
11356;19.7;258
11358;20.4;260
11360;19.5;259
11362;18.8;260
11364;20.6;261
11366;20.5;259
11368;20.7;261
11370;20.8;259
11372;20.4;259
11374;19.8;260
11376;19.6;259
11378;21.7;261
11380;19.1;260
11382;19.7;262
11384;22.9;261
11386;22.6;256
11388;20.4;257
11390;21.1;254
11392;20;255
11394;20.5;256
11396;19.1;255
11398;20;258
11400;17.8;257
11402;18.8;259
11404;19.9;261
11406;19.1;259
11408;20;262
11410;21.5;259
11412;20.4;259
11414;20.3;260
11416;20.8;257
11418;22.3;259
11420;20.4;255
11422;19.1;257
11424;20.7;258
11426;19.9;255
11428;19.5;258
11430;22.2;255
11432;22.7;252
11434;20.3;252
11436;21;249
11438;20.9;251
11440;19.6;250
11442;19.3;251
11444;21.4;253
11446;19.4;252
11448;18.3;255
11450;20.1;254
11452;18.5;255
11454;19.3;258
11456;19.4;258
11458;21.2;260
11460;19.8;257
11462;19.9;258
11464;21.1;259
11466;19.7;257
11468;20.3;260
11470;21.1;257
11472;20.2;258
11474;19.8;259
11476;21.6;257
11478;24.3;255
11480;22.4;250
11482;21.1;250
11484;21.4;250
11486;20.1;249
11488;19.9;251
11490;20.6;250
11492;19.1;251
11494;18.4;253
11496;19;253
11498;19.3;256
11500;17.6;256
11502;19;257
11504;21.2;259
11506;20.1;257
11508;19.6;260
11510;20.6;258
11512;19.5;259
11514;20.2;260
11516;19.5;260
11518;20.2;262
11520;19.2;260
11522;20.6;261
11524;23.6;259
11526;21.6;256
11528;20.8;257
11530;21.9;253
11532;20.6;253
11534;18.7;255
11536;20.4;253
11538;21.2;255
11540;19.4;252
11542;18.4;254
11544;19.9;255
11546;18.7;254
11548;19.6;257
11550;20.4;255
11552;20.2;255
11554;19.9;256
11556;19.7;255
11558;20.1;257
11560;17.9;257
11562;19.3;258
11564;21.9;259
11566;19.1;258
11568;20;260
11570;22.7;256
11572;21.8;255
11574;21.3;255
11576;20.1;253
11578;21.3;254
11580;19.5;254
11582;18.7;256
11584;20.1;256
11586;18.7;255
11588;19.3;258
11590;20;256
11592;19;257
11594;18.5;259
11596;20.8;258
11598;23.5;258
11600;20.7;255
11602;19.7;256
11604;20.7;256
11606;19.5;253
11608;19.5;257
11610;20.5;255
11612;19.5;256
11614;19.2;258
11616;20.9;255
11618;22.8;255
11620;20.8;252
11622;20.7;252
11624;22.2;253
11626;19.5;251
11628;19;254
11630;20.8;253
11632;18.6;255
11634;19.3;257
11636;19.5;256
11638;20.3;258
11640;19.5;258
11642;19.9;259
11644;21.8;258
11646;19.8;257
11648;20.5;259
11650;20.3;257
11652;19.7;257
11654;19.5;258
11656;20.2;257
11658;22.2;258
11660;20.6;256
11662;20.6;255
11664;23.6;253
11666;21.9;249
11668;20.9;251
11670;20.9;250
11672;20.1;249
11674;19.2;252
11676;19.4;251
11678;20.1;254
11680;18.7;253
11682;18.4;256
11684;19.8;257
11686;19.3;257
11688;19.6;259
11690;20.5;257
11692;20;258
11694;20.4;259
11696;19.4;259
11698;20.1;261
11700;19.2;259
11702;18.8;262
11704;20.8;262
11706;20.2;260
11708;21.4;261
11710;23.3;256
11712;21.6;255
11714;20.7;255
11716;20.8;253
11718;21.2;255
11720;19.8;253
11722;18.8;254
11724;20.4;255
11726;18.7;255
11728;18.7;258
11730;19.7;257
11732;18.9;258
11734;18.8;259
11736;19.9;258
11738;20.8;261
11740;18.7;260
11742;19.7;261
11744;21.1;263
11746;19.9;262
11748;19.4;264
11750;21;263
11752;20.5;263
11754;21.7;264
11756;21.9;261
11758;22.4;261
11760;20.9;258
11762;19.6;259
11764;20.5;259
11766;19.8;257
11768;19.9;261
11770;20.4;259
11772;19.4;260
11774;18.8;261
11776;19.9;261
11778;21.1;262
11780;21;259
11782;20.5;259
11784;21.1;259
11786;20.4;257
11788;20.2;259
11790;19.7;258
11792;19.7;258
11794;19.3;259
11796;19.8;259
11798;20.7;261
11800;21.4;257
11802;21.3;256
11804;22.8;256
11806;21;253
11808;19.5;255
11810;19.8;254
11812;19.9;255
11814;19.5;257
11816;18.7;257
11818;20;260
11820;18.9;258
11822;18.8;261
11824;21.5;262
11826;20.1;260
11828;20.7;262
11830;21.4;259
11832;20.9;259
11834;19.6;260
11836;20.1;258
11838;21.3;259
11840;20.5;257
11842;19.8;257
11844;21.2;258
11846;22.1;253
11848;23.4;254
11850;22.2;250
11852;21.4;250
11854;19.9;250
11856;19.6;249
11858;20.8;252
11860;18.5;251
11862;18.8;253
11864;20.6;255
11866;19.3;252
11868;17.7;257
11870;19.5;257
11872;19.9;258
11874;20.4;258
11876;20.3;257
11878;20.7;259
11880;19.6;257
11882;19;259
11884;20.6;259
11886;19.9;257
11888;20.6;260
11890;20.7;258
11892;22.5;256
11894;21.9;254
11896;21.6;251
11898;22.1;253
11900;21.1;249
11902;19.7;251
11904;20.6;251
11906;19.7;252
11908;19.2;253
11910;18.9;253
11912;19.3;254
11914;18.3;257
11916;18.8;256
11918;21.3;258
11920;19.4;256
11922;19.7;257
11924;20.9;259
11926;20;256
11928;18.5;260
11930;20;260
11932;20.1;260
11934;20.6;262
11936;19.8;261
11938;23;261
11940;22.2;257
11942;20.5;257
11944;21.9;257
11946;20.4;254
11948;20.5;257
11950;20;255
11952;19.4;255
11954;19.1;258
11956;19.6;256
11958;20.3;259
11960;19.7;257
11962;18.6;258
11964;20.6;260
11966;19.9;257
11968;20.7;260
11970;20.7;258
11972;20.3;259
11974;19.5;260
11976;19.6;259
11978;20.8;261
11980;19.1;259
11982;19.9;261
11984;22.8;261
11986;22.7;256
11988;20.5;257
11990;21.6;255
11992;20.3;254
11994;19.9;256
11996;19.2;256
11998;20.1;258
12000;19.3;256
12002;18.5;259
12004;19.8;260
12006;19.3;258
12008;19.6;262
12010;21.6;259
12012;21;258
12014;20.4;258
12016;20.9;255
12018;21.6;258
12020;20.3;254
12022;19.2;255
12024;19.8;257
12026;19.6;254
12028;19.8;258
12030;22.5;254
12032;22.8;251
12034;20.6;251
12036;21;249
12038;20.7;251
12040;19.2;250
12042;19.6;251
12044;20.5;253
12046;19.8;252
12048;18.1;256
12050;19.2;256
12052;19;257
12054;19.5;259
12056;19.3;258
12058;20.8;261
12060;20;259
12062;20.1;259
12064;20.9;260
12066;20.1;258
12068;20.5;259
12070;21.2;256
12072;20.1;257
12074;19.9;258
12076;21.7;255
12078;24.3;255
12080;22.8;250
12082;21.4;249
12084;21.8;249
12086;20.2;246
12088;20.5;250
12090;20.7;248
12092;19.4;249
12094;18.9;251
12096;18.8;251
12098;19.7;254
12100;18.3;254
12102;18.8;255
12104;21.7;257
12106;19.5;255
12108;18.6;258
12110;20.4;256
12112;19.6;256
12114;19.9;258
12116;20;257
12118;20.2;259
12120;19.4;258
12122;21.3;258
12124;21.6;255
12126;21.9;252
12128;22.1;253
12130;21.8;250
12132;20.5;250
12134;19.8;252
12136;20.6;250
12138;21.6;252
12140;19.3;251
12142;18.7;252
12144;20.3;254
12146;19.1;252
12148;20.8;256
12150;20.3;253
12152;19.9;255
12154;18.8;256
12156;19.9;254
12158;20.2;257
12160;17.8;256
12162;19.6;257
12164;20.8;258
12166;19.3;258
12168;19.9;260
12170;23.4;256
12172;21.7;254
12174;21.2;254
12176;20.5;253
12178;21;254
12180;19.3;253
12182;18.7;254
12184;20.1;255
12186;18.5;255
12188;19.3;258
12190;20.6;256
12192;19.5;257
12194;19;260
12196;20.6;257
12198;22.3;258
12200;20.4;255
12202;19.6;255
12204;20.8;256
12206;19.5;253
12208;18.8;257
12210;20;255
12212;19.4;255
12214;19.6;258
12216;20.7;255
12218;22.3;255
12220;20.6;253
12222;20.8;252
12224;22.2;253
12226;20;251
12228;19;254
12230;20.4;253
12232;18.8;254
12234;19;257
12236;19.1;256
12238;20.1;258
12240;18.6;258
12242;19.7;258
12244;22;259
12246;20.7;256
12248;19.6;258
12250;21.2;256
12252;19.6;256
12254;19.3;258
12256;20.5;256
12258;21;257
12260;21.1;254
12262;22.4;252
12264;23.7;251
12266;21.5;247
12268;20.8;249
12270;20.7;247
12272;20.2;247
12274;18.4;250
12276;19;249
12278;19.5;252
12280;18.1;251
12282;18.6;255
12284;19.9;257
12286;18.7;255
12288;19.1;258
12290;20.6;257
12292;20;257
12294;20.8;258
12296;20;257
12298;20.3;258
12300;19.2;257
12302;19.2;258
12304;20.8;260
12306;19.8;257
12308;20.5;260
12310;23.3;255
12312;21.4;254
12314;20.6;254
12316;21.2;251
12318;22;253
12320;20.1;251
12322;19.1;252
12324;20.7;253
12326;19.1;251
12328;18.4;255
12330;19.1;255
12332;19.1;256
12334;19.6;257
12336;19.7;256
12338;20.1;258
12340;18.9;256
12342;19.6;257
12344;20.5;260
12346;19.7;257
12348;19.1;261
12350;20;259
12352;20.5;260
12354;22.9;260
12356;21.6;256
12358;21.3;257
12360;20.5;254
12362;19.2;255
12364;20.7;256
12366;19.4;254
12368;19.3;257
12370;20;256
12372;19.3;256
12374;19.1;259
12376;19.6;258
12378;20.9;260
12380;20.5;258
12382;19.5;258
12384;20.8;258
12386;20.2;255
12388;21.6;259
12390;19.9;257
12392;20.2;258
12394;19.2;259
12396;19.7;259
12398;20.7;261
12400;20.2;258
12402;22.1;257
12404;22.2;257
12406;21.1;253
12408;19.9;255
12410;20.1;254
12412;19.7;254
12414;19.9;256
12416;18.3;255
12418;19.9;259
12420;18.7;258
12422;18.2;260
12424;19.9;261
12426;20.2;260
12428;20.6;262
12430;21.6;260
12432;20.8;259
12434;20;260
12436;20.7;258
12438;21.3;260
12440;20.7;256
12442;20.2;257
12444;20.7;258
12446;22.2;253
12448;22.9;254
12450;22.1;250
12452;21.6;249
12454;20.4;250
12456;19.9;249
12458;20.4;252
12460;19.1;251
12462;18.9;253
12464;19.8;255
12466;19.3;253
12468;17.4;257
12470;19.5;257
12472;20.8;258
12474;20.5;259
12476;19.6;258
12478;21;259
12480;19.9;257
12482;18.7;259
12484;21.2;260
12486;20;258
12488;20.1;260
12490;20.8;258
12492;22.5;256
12494;22.3;255
12496;22.2;251
12498;22.5;251
12500;21.2;248
12502;19.9;249
12504;20.2;250
12506;20;251
12508;19.9;251
12510;19;252
12512;19.2;252
12514;18.4;255
12516;18.4;255
12518;20.5;258
12520;19.1;255
12522;19.5;255
12524;21;257
12526;19.9;255
12528;18.7;258
12530;20.5;257
12532;20.1;258
12534;19.9;259
12536;19;259
12538;22.2;260
12540;22.4;256
12542;20.2;255
12544;22.1;255
12546;20.8;252
12548;20;254
12550;20.5;253
12552;20;253
12554;18.2;255
12556;19.6;254
12558;19.7;257
12560;18.8;256
12562;18.7;257
12564;20.2;259
12566;20.4;256
12568;20.3;258
12570;20.7;256
12572;19.9;256
12574;18.5;258
12576;19.3;257
12578;20.2;260
12580;18.4;258
12582;19.2;261
12584;23.1;261
12586;22.6;255
12588;20.4;257
12590;21;255
12592;20.3;255
12594;20.7;256
12596;18.8;255
12598;19.5;258
12600;18.8;257
12602;18.2;260
12604;20;261
12606;19.3;259
12608;19.7;263
12610;21.7;260
12612;20.7;260
12614;20.7;260
12616;20.9;258
12618;21.5;259
12620;20.9;256
12622;19.3;257
12624;20.5;258
12626;19.7;256
12628;19.4;259
12630;22.6;256
12632;22.9;253
12634;21.4;253
12636;20.9;251
12638;21.1;252
12640;19.4;251
12642;18.9;253
12644;21.3;254
12646;19.7;252
12648;17.8;256
12650;19.9;256
12652;18.4;258
12654;19.5;260
12656;18.8;260
12658;20.2;262
12660;20.1;260
12662;20;260
12664;21.1;261
12666;20.1;258
12668;20.2;260
12670;21;259
12672;19.7;258
12674;20.1;260
12676;22.3;257
12678;24.1;255
12680;22.7;250
12682;21.2;250
12684;21.7;250
12686;20.5;247
12688;19.5;249
12690;21;248
12692;19.6;249
12694;19.5;251
12696;19.2;251
12698;19.6;254
12700;18.3;253
12702;19.2;255
12704;21.8;255
12706;19.9;254
12708;19.9;255
12710;20.7;254
12712;19.4;255
12714;19.3;257
12716;19.2;256
12718;20.4;258
12720;18.7;257
12722;21.3;257
12724;23.7;255
12726;21.9;250
12728;21.6;252
12730;21.9;248
12732;20.6;248
12734;19.1;250
12736;20.6;248
12738;21.2;250
12740;19.2;249
12742;19.1;250
12744;20.3;252
12746;19;250
12748;19.5;254
12750;20.9;253
12752;20.4;252
12754;19.9;254
12756;19.8;252
12758;20.2;255
12760;18.6;254
12762;18.7;256
12764;20.6;258
12766;18.9;257
12768;19.3;260
12770;22.8;257
12772;21.8;255
12774;21.7;255
12776;20.3;253
12778;21.1;255
12780;19.3;253
12782;18.9;255
12784;20.4;256
12786;18.4;254
12788;19.5;258
12790;20.2;256
12792;19.1;257
12794;19.1;260
12796;21.1;257
12798;22.3;257
12800;19.9;254
12802;19.3;254
12804;20.5;255
12806;19.3;253
