Temps [s];Marche [s/j];Amplitude [°]
12798;2;254
12800;1.7;254
12802;0.3;255
12804;1.9;256
12806;0.5;257
12808;0.3;259
12810;1.8;261
12812;1.1;261
12814;2.8;263
12816;3.1;263
12818;3.8;261
12820;1.8;263
12822;3.6;262
12824;3.6;262
12826;3.5;261
12828;1.9;261
12830;2.1;263
12832;2;262
12834;3.3;263
12836;3.8;262
12838;3.4;259
12840;2.3;261
12842;2.1;260
12844;5;259
12846;1.6;259
12848;2.1;259
12850;3.1;259
12852;1.3;258
12854;1.5;260
12856;1.5;262
12858;2.3;261
12860;2.9;262
12862;3.7;260
12864;3.1;259
12866;2.4;259
12868;1;260
12870;2.7;262
12872;1.8;261
12874;2;264
12876;2.6;264
12878;3.5;263
12880;2.6;264
12882;3.1;263
12884;5.1;262
12886;2.4;262
12888;2.2;261
12890;3.8;262
12892;3.2;259
12894;2.5;260
12896;2.1;260
12898;3.2;258
12900;1.8;260
12902;1.6;260
12904;3.8;260
12906;2.1;260
12908;3;259
12910;4.1;259
12912;2.8;256
12914;2.7;257
12916;2.4;257
12918;3.1;255
12920;2.2;256
12922;2.3;255
12924;4.1;254
12926;2;254
12928;1.7;253
12930;2.2;255
12932;2;252
12934;1.7;254
12936;1.3;255
12938;3.5;253
12940;0.4;255
12942;0.6;255
12944;3.4;256
12946;0.6;257
12948;0.9;257
12950;2.3;256
12952;3.4;255
12954;2.9;256
12956;2.3;255
12958;4;252
12960;2.6;253
12962;1.3;252
12964;3.7;251
12966;1.1;251
12968;1.6;251
12970;3.1;250
12972;1.9;248
12974;1.1;249
12976;0.1;250
12978;2.4;248
12980;1.1;250
12982;0.3;250
12984;2.9;250
12986;0.7;250
12988;-0.2;250
12990;1.1;253
12992;1.3;251
12994;1.2;253
12996;0.9;254
12998;3.5;252
13000;1.2;254
13002;1.4;254
13004;4.1;253
13006;2;252
13008;1.8;251
13010;2.5;252
13012;2.3;249
13014;1.8;250
13016;0.7;250
13018;1.6;248
13020;0.9;250
13022;0.7;249
13024;3.4;249
13026;0.7;249
13028;1.4;249
13030;1.2;250
13032;0.1;251
13034;0.9;251
13036;0.1;253
13038;1.7;252
13040;1.2;254
13042;0.6;254
13044;3;255
13046;1.6;255
13048;0.9;255
13050;1.5;257
13052;2.4;255
13054;2.1;256
13056;1.1;257
13058;3.6;255
13060;1.6;256
13062;1.4;256
13064;4.3;255
13066;1.5;255
13068;1.4;255
13070;2.3;256
13072;2.3;253
13074;2.1;255
13076;1.9;255
13078;2.6;253
13080;1.6;254
13082;0.5;254
13084;3.3;254
13086;0.8;255
13088;0.9;255
13090;3.5;255
13092;1.5;253
13094;1.9;254
13096;2.1;255
13098;2.2;252
13100;2.1;253
13102;0.6;253
13104;3.1;253
13106;0.8;254
13108;0.4;254
13110;1.9;256
13112;1.6;254
13114;1.6;256
13116;1.5;257
13118;2.6;255
13120;1.7;257
13122;1.5;257
13124;3.8;257
13126;1.3;258
13128;1.2;258
13130;2.3;260
13132;2;258
13134;1.9;260
13136;2.4;260
13138;2.8;258
13140;2.7;259
13142;2.5;258
13144;4.6;257
13146;2;256
13148;2.4;255
13150;3.4;255
13152;2.1;253
13154;2.2;254
13156;2.2;254
13158;2.5;251
13160;2;253
13162;1.1;252
13164;2;252
13166;1.1;253
13168;1.2;253
13170;1.9;254
13172;0.8;254
13174;0.7;256
13176;1.1;258
13178;1.5;257
13180;1.6;260
13182;1.8;260
13184;3.5;260
13186;1.7;260
13188;2.7;259
13190;3.3;260
13192;2.8;257
13194;2.9;258
13196;3.1;257
13198;2.6;255
13200;2.9;256
13202;2.8;254
13204;4.1;253
13206;1.6;253
13208;2.3;253
13210;2.9;253
13212;1.4;253
13214;1.4;253
13216;1.4;254
13218;1;255
13220;0.9;256
13222;0.4;257
13224;1.4;258
13226;0.5;260
13228;1.5;261
13230;3;262
13232;2.4;260
13234;3;261
13236;3;261
13238;2.5;259
13240;2.7;261
13242;2.4;260
13244;3.6;260
13246;2;260
13248;2.6;258
13250;3.5;259
13252;2.9;256
13254;2.4;257
13256;2.2;257
13258;1.3;256
13260;1.8;258
13262;1.2;258
13264;2.8;259
13266;1.4;260
13268;1.5;260
13270;2.6;262
13272;1.7;262
13274;2.4;263
13276;2.8;264
13278;3.3;262
13280;3.6;262
13282;2.8;261
13284;3.5;261
13286;2.5;261
13288;2.2;260
13290;3.4;261
13292;2.2;260
13294;3.3;260
13296;2.9;261
13298;2.3;259
13300;2.5;261
13302;2.1;260
13304;3.7;260
13306;1.7;261
13308;2.4;260
13310;2.2;262
13312;1.7;261
13314;2.4;262
13316;2.2;263
13318;2.8;262
13320;2.8;263
13322;2.8;262
13324;4.2;262
13326;2.4;262
13328;2.9;261
13330;3.4;261
13332;2.2;259
13334;2.8;260
13336;2.7;260
13338;2.5;258
13340;2.3;260
13342;2;259
13344;3.2;259
13346;1.8;259
13348;1.3;259
13350;2.5;261
13352;2.4;259
13354;2.5;260
13356;1.9;261
13358;1.9;261
13360;2;263
13362;2.1;263
13364;4.2;264
13366;2.6;264
13368;2.9;264
13370;4.2;264
13372;3.4;261
13374;3.3;262
13376;2.8;262
13378;3.2;260
13380;2.7;260
13382;2.5;259
13384;4.1;259
13386;1.8;259
13388;2.5;258
13390;3.5;258
13392;2.3;256
13394;2.6;257
13396;1.8;257
13398;2.3;256
13400;2;258
13402;0.9;257
13404;2.6;258
13406;0.9;260
13408;1;261
13410;2.2;263
13412;1.3;263
13414;2.7;265
13416;3.7;265
13418;4.1;263
13420;1.8;265
13422;3.9;264
13424;3.9;264
13426;4;263
13428;2.4;262
13430;2.7;264
13432;2.3;263
13434;3.7;263
13436;3.8;262
13438;3.7;259
13440;2.8;261
13442;2;259
13444;4.6;259
13446;1.1;259
13448;2.2;259
13450;2.8;260
13452;1.1;259
13454;1.7;261
13456;1.8;263
13458;2.4;261
13460;2.6;264
13462;3.9;262
13464;3.2;261
13466;2.5;261
13468;1.1;262
13470;2.7;264
13472;1.8;264
13474;2.4;267
13476;2.8;268
13478;3.4;267
13480;2.7;269
13482;3.7;268
13484;5.8;267
13486;3.3;266
13488;3.2;266
13490;3.9;266
13492;3.8;263
13494;3.4;264
13496;2.4;265
13498;3.6;263
13500;2.4;265
13502;2.3;266
13504;4.5;266
13506;2.4;266
13508;3.5;266
13510;4.1;266
13512;3.3;264
13514;3.4;265
13516;2.8;265
13518;4;263
13520;3.3;264
13522;2.8;263
13524;4.9;262
13526;2.9;261
13528;2.3;261
13530;2.8;262
13532;2.8;260
13534;2.7;261
13536;1.8;262
13538;4.6;260
13540;1.3;262
13542;1.6;262
13544;4;263
13546;1.4;263
13548;2;264
13550;2.6;265
13552;3.6;263
13554;2.7;264
13556;2.6;265
13558;4.6;262
13560;2.9;263
13562;2.8;262
13564;4.5;261
13566;2.5;261
13568;3;260
13570;4.2;259
13572;2.5;256
13574;2.6;257
13576;2;258
13578;3.7;255
13580;2;257
13582;1.6;256
13584;4;255
13586;1.5;255
13588;0.8;256
13590;1.6;258
13592;1.6;256
13594;1.5;258
13596;1;260
13598;3.5;258
13600;1.6;260
13602;2;260
13604;4.5;259
13606;2.1;258
13608;1.7;258
13610;3;258
13612;3;255
13614;2.5;256
13616;2.1;256
13618;4.1;253
13620;2.7;253
13622;1.7;252
13624;4;251
13626;0.9;251
13628;1.6;251
13630;2.6;251
13632;1;249
13634;1.2;251
13636;1;252
13638;1.8;250
13640;0.7;252
13642;0.8;252
13644;2.7;253
13646;1;253
13648;1.3;253
13650;1.9;254
13652;1.3;252
13654;1.6;254
13656;1.3;255
13658;2.8;253
13660;1.2;255
13662;1.1;254
13664;3.5;254
13666;0.9;255
13668;1.2;254
13670;2.2;256
13672;1.8;254
13674;2;255
13676;1.7;256
13678;2.1;254
13680;1.1;256
13682;0.9;256
13684;3.5;256
13686;0.7;257
13688;1.1;257
13690;3.3;257
13692;1.8;256
13694;2.1;257
13696;1.8;257
13698;2.8;255
13700;1.8;256
13702;1;256
13704;3.2;256
13706;1;256
13708;1.1;257
13710;1.8;259
13712;1.3;257
13714;1.9;259
13716;1.5;260
13718;2.9;258
13720;1.8;260
13722;1.5;260
13724;4.2;260
13726;1.4;261
13728;1.5;260
13730;2.5;262
13732;2.1;260
13734;2.2;261
13736;2;262
13738;2.5;260
13740;2.9;261
13742;2.1;260
13744;4.1;260
13746;2.2;259
13748;2.5;258
13750;3.1;259
13752;2;257
13754;2;259
13756;2.2;259
13758;2.8;257
13760;2.4;258
13762;1.8;257
13764;3.1;257
13766;1.5;257
13768;2;257
13770;2.7;258
13772;1.2;257
13774;1.6;258
13776;1.5;260
13778;1.8;259
13780;2.1;261
13782;1.8;261
13784;4.1;261
13786;2.2;261
13788;2.5;259
13790;3.1;260
13792;2.9;258
13794;2.6;258
13796;2.5;258
13798;2.8;257
13800;2.6;258
13802;2.2;257
13804;4.3;256
13806;1.9;256
13808;2.6;254
13810;3;254
13812;1.5;253
13814;1.1;255
13816;1.7;256
13818;1.2;255
13820;1.4;258
13822;0.7;258
13824;1.9;259
13826;0.8;261
13828;1.6;262
13830;3.7;262
13832;2.7;260
13834;3.2;261
13836;3;261
13838;2.2;259
13840;2.1;261
13842;2.4;260
13844;3.7;259
13846;1.7;260
13848;2.7;258
13850;3.8;258
13852;2.9;256
13854;2.7;256
13856;1.9;256
13858;1.6;257
13860;2.1;257
13862;1.2;257
13864;2.5;258
13866;0.5;259
13868;1.8;259
13870;2;261
13872;1.1;261
13874;2.3;263
13876;3;263
13878;2.9;261
13880;3;262
13882;2.3;261
13884;3.1;261
13886;1.6;262
13888;1.5;262
13890;3.2;263
13892;1.8;262
13894;2.9;263
13896;2.8;263
13898;2.4;262
13900;2.3;264
13902;2.8;263
13904;4;263
13906;1.4;264
13908;2.8;264
13910;3.1;265
13912;2.2;264
13914;2.8;266
13916;2.8;266
13918;2.6;265
13920;3.3;267
13922;3.4;266
13924;4.6;265
13926;2.6;266
13928;3.5;264
13930;3.9;264
13932;2.5;263
13934;3.1;264
13936;2.7;265
13938;2.7;263
13940;3;265
13942;2.8;264
13944;3.9;263
13946;2.7;263
13948;2.3;263
13950;3.6;264
13952;2.9;262
13954;2.7;263
13956;2.3;264
13958;2.2;263
13960;2.3;266
13962;2.1;266
13964;4;267
13966;2.9;267
13968;3.7;266
13970;4.5;266
13972;3.9;263
13974;3.5;264
13976;3.2;264
13978;2.9;262
13980;3.4;263
13982;2.6;262
13984;4.3;262
13986;1.9;262
13988;2.8;261
13990;4.5;260
13992;2.8;258
13994;2.8;258
13996;2.4;258
13998;2.6;257
14000;2.3;258
14002;1.2;258
14004;2.9;258
14006;1.1;259
14008;1.3;260
14010;2;262
14012;1.5;262
14014;3.1;263
14016;3.4;263
14018;4.2;260
14020;1.6;263
14022;3.1;262
14024;3.3;262
14026;3.2;261
14028;1.5;261
14030;1.8;263
14032;1.6;263
14034;3.4;263
14036;4.1;262
14038;4;258
14040;2.6;260
14042;1.7;259
14044;3.8;258
14046;1.3;258
14048;2.4;257
14050;3.2;258
14052;1.3;257
14054;1.3;259
14056;1.2;260
14058;2;259
14060;2;261
14062;3.1;260
14064;2.4;259
14066;2.2;259
14068;0.8;260
14070;2.1;262
14072;1;262
14074;1.8;264
14076;1.9;266
14078;3;265
14080;2;267
14082;3.5;266
14084;5.3;265
14086;2.4;264
14088;3.3;263
14090;3.6;264
14092;3.3;261
14094;2.5;262
14096;2.1;263
14098;3;262
14100;1.9;264
14102;1.7;264
14104;4.2;264
14106;2.5;264
14108;3.3;263
14110;4.2;262
14112;2.2;260
14114;2.6;261
14116;2.1;262
14118;2.7;260
14120;2;262
14122;2.1;261
14124;4;261
14126;2.6;260
14128;1.6;259
14130;2.4;261
14132;2.1;259
14134;2.4;260
14136;1.8;261
14138;3.7;259
14140;0.7;262
14142;1.2;262
14144;3.9;263
14146;1;264
14148;1.9;264
14150;2.9;266
14152;3.9;262
14154;3.3;263
14156;2.3;264
14158;4.2;261
14160;2.5;263
14162;2.2;262
14164;4.4;261
14166;1.6;262
14168;2.7;261
14170;4.2;260
14172;2.8;257
14174;2.7;258
14176;1.9;258
14178;3.3;255
14180;1.7;257
14182;1.5;257
14184;3.9;256
14186;1.7;256
14188;0.6;256
14190;1.3;259
14192;1.2;257
14194;1.5;259
14196;1.3;261
14198;3.5;259
14200;1.8;260
14202;1.7;260
14204;4;260
14206;1.9;259
14208;1.9;259
14210;2.7;259
14212;2.5;257
14214;2;258
14216;1.6;258
14218;2.9;256
14220;2.4;257
14222;2.5;255
14224;2;254
14226;1.4;253
14228;1.8;253
14230;3;253
14232;1.5;251
14234;1;253
14236;1.1;253
14238;1.9;251
14240;0.9;254
14242;0.2;254
14244;3;254
14246;0.6;255
14248;0.4;255
14250;1.6;257
14252;1.3;256
14254;1.8;257
14256;1.3;258
14258;3.1;256
14260;1.6;258
14262;1.7;257
14264;3.7;256
14266;1.2;256
14268;1.5;256
14270;2;257
14272;2.3;254
14274;2.5;255
14276;1.5;255
14278;1.8;254
14280;1;256
14282;0.5;256
14284;2.9;256
14286;0.5;257
14288;1.4;258
14290;3.3;258
14292;1.7;256
14294;1.8;257
14296;1.5;258
14298;2.1;256
14300;2.2;258
14302;1.2;257
14304;2.5;258
14306;0.9;259
14308;1;259
14310;2;261
14312;2.1;260
14314;2.7;261
14316;1.8;261
14318;3.1;259
14320;2;261
14322;1.4;261
14324;4;261
14326;1.2;262
14328;1.3;262
14330;2.5;263
14332;2.5;262
14334;2.4;263
14336;2.5;263
14338;3.2;261
14340;2.9;262
14342;2.3;261
14344;4.2;260
14346;1.8;260
14348;2.3;260
14350;2.9;260
14352;1.5;259
14354;1.5;260
14356;2.1;261
14358;2.3;258
14360;2.6;260
14362;1.4;259
14364;3.2;259
14366;1.8;259
14368;1.5;258
14370;2.3;260
14372;1.1;259
14374;1.4;261
14376;1.6;262
14378;1.8;261
14380;2.1;264
14382;2.6;263
14384;4.1;263
14386;2;263
14388;2.7;262
14390;3.2;263
14392;3;261
14394;2.9;262
14396;2.6;262
14398;2.2;260
14400;2.6;261
14402;2.8;260
14404;4.3;258
14406;2.2;258
14408;2.7;257
14410;3.4;256
14412;1.9;255
14414;1.5;256
14416;1.7;257
14418;1.4;256
14420;0.8;258
14422;0.9;259
14424;1.8;260
14426;0.8;262
14428;1.5;262
14430;3.3;263
14432;2.2;262
14434;2.9;263
14436;3.1;263
14438;2.4;261
14440;3;262
14442;2.6;262
14444;4.1;261
14446;1.9;261
14448;2.6;260
14450;4.1;260
14452;3.2;257
14454;3;257
14456;2.1;257
14458;1.9;255
14460;1.8;257
14462;1.4;257
14464;2.8;257
14466;1;258
14468;1.3;258
14470;2;259
14472;0.6;259
14474;2;261
14476;2.6;261
14478;2.5;259
14480;2.2;260
14482;2.3;259
14484;2.7;259
14486;1.6;260
14488;1.9;259
14490;2.6;260
14492;1.6;259
14494;2.9;259
14496;2.2;260
14498;1.8;258
14500;2.1;261
14502;2.2;260
14504;3.2;260
14506;0.8;261
14508;2;260
14510;2.2;262
14512;1;261
14514;2.7;263
14516;1.8;264
14518;2;263
14520;2.8;264
14522;2.9;263
14524;4;263
14526;2;264
14528;2.9;263
14530;3.6;263
14532;2.4;261
14534;2.8;262
14536;2.3;263
14538;2.6;261
14540;2.8;263
14542;2.3;262
14544;4.1;261
14546;2.4;261
14548;2;261
14550;3.2;262
14552;2.2;260
14554;2.7;261
14556;1.6;262
14558;1.9;261
14560;1.8;264
14562;1.8;264
14564;3.5;265
14566;2.5;265
14568;2.8;264
14570;3.9;265
14572;3.5;262
14574;3;263
14576;2.9;263
14578;2.5;261
14580;2.8;262
14582;2;262
14584;4.1;261
14586;1.6;262
14588;2.6;261
14590;4.4;260
14592;2.7;258
14594;2.5;258
14596;2.4;258
14598;2.3;256
14600;2.2;258
14602;0.9;258
14604;2.8;258
14606;0.9;260
14608;1.1;260
14610;2;263
14612;1.4;262
14614;3.1;264
14616;3.1;264
14618;3.6;261
14620;1.5;264
14622;3.3;263
14624;3.5;263
14626;3;262
14628;1.8;262
14630;1.8;264
14632;2.2;263
14634;3.7;264
14636;4.6;262
14638;4.4;258
14640;2.6;259
14642;2;257
14644;4.4;256
14646;1.6;256
14648;2.1;256
14650;2.8;256
14652;1;255
14654;1.3;258
14656;1.1;259
14658;2.1;258
14660;2;260
14662;3.4;258
14664;2.4;256
14666;1.9;257
14668;0.7;258
14670;1.9;260
14672;1;259
14674;1.7;262
14676;1.6;263
14678;2.6;262
14680;1.6;264
14682;3;263
14684;5.2;262
14686;2.3;262
14688;2.5;261
14690;3.4;261
14692;2.8;258
14694;2.4;260
14696;1.5;260
14698;3;259
14700;1.4;261
14702;0.9;262
14704;3.9;262
14706;1.4;263
14708;2;262
14710;3.7;263
14712;2.3;261
14714;2.5;262
14716;2.3;262
14718;3.3;260
14720;1.7;262
14722;2;262
14724;4.6;261
14726;2;261
14728;2;260
14730;2.6;262
14732;2.1;260
14734;2.5;261
14736;1.2;263
14738;3.9;261
14740;1.1;263
14742;1.3;264
14744;4.2;264
14746;1.1;265
14748;2;265
14750;2.9;267
14752;3.8;264
14754;2.9;266
14756;2.8;266
14758;4.9;263
14760;3.2;264
14762;2.3;263
14764;5.1;262
14766;2.5;261
14768;2.9;260
14770;4.1;259
14772;3;256
14774;2.7;257
14776;2;257
14778;3.5;254
14780;1.8;255
14782;1.3;255
14784;4;254
14786;1.3;253
14788;0.3;254
14790;1.4;256
14792;1.2;255
14794;1.1;258
14796;0.9;259
14798;3.3;257
14800;1.7;259
14802;1.6;258
14804;4.1;258
14806;1.8;257
14808;1.4;256
14810;2.5;257
14812;2.6;254
14814;2.2;256
14816;2.1;255
14818;3;252
14820;2.4;253
14822;1.6;252
14824;3.7;251
14826;0.9;251
14828;1.3;250
14830;2.3;251
14832;0.4;249
14834;0.6;251
14836;0.7;252
14838;1.3;250
14840;0.7;253
14842;0.5;253
14844;3.3;253
14846;1.1;253
14848;0.8;253
14850;1.8;255
14852;1.6;253
14854;1.8;254
14856;1.2;255
14858;3.3;252
14860;1.3;254
14862;1.4;253
14864;3.7;253
14866;1.1;252
14868;1.4;252
14870;1.8;253
14872;2.2;250
14874;1.8;251
14876;1.2;251
14878;1.4;249
14880;0.9;251
14882;0.4;251
14884;3;251
14886;-0.1;251
14888;0.7;252
14890;2.8;252
14892;0.9;251
14894;1.2;252
14896;1;253
14898;2;251
14900;1.4;253
14902;0.6;253
14904;2.8;252
14906;0.6;253
14908;0.4;254
14910;1.8;256
14912;1;255
14914;1.9;256
14916;1.6;256
14918;2.6;255
14920;1.2;257
14922;1;257
14924;3.6;257
14926;0.9;258
14928;0.8;258
14930;2;260
14932;1.5;258
14934;1.6;260
14936;1.9;261
14938;2.4;259
14940;2.3;260
14942;1.5;260
14944;4;259
14946;1.6;259
14948;2;259
14950;3;259
14952;1.5;258
14954;2;259
14956;2.1;260
14958;2.7;258
14960;2.5;259
14962;1.4;258
14964;3;258
14966;1.8;258
14968;1.5;258
14970;2.2;260
14972;1.1;259
14974;1.3;261
14976;1.4;262
14978;2.2;262
14980;1.6;265
14982;2.7;264
14984;4.4;264
14986;1.8;264
14988;2.9;263
14990;3.5;264
14992;2.9;262
14994;2.7;263
14996;2.9;263
14998;2.9;262
15000;2.8;263
15002;3.1;261
15004;4.8;260
15006;2.4;260
15008;2.8;258
15010;3.3;258
15012;1.7;257
15014;1.9;258
15016;2.1;259
15018;1.6;257
15020;1.4;260
15022;1;260
15024;2.3;261
15026;1.4;263
15028;1.7;262
15030;3.3;264
15032;2.4;262
15034;3.4;263
15036;3.2;263
15038;2.7;261
15040;2.9;263
15042;2.9;261
15044;4.4;260
15046;2.5;260
15048;2.7;259
15050;3.7;259
15052;3.2;255
15054;2.7;256
15056;2.2;256
15058;2.2;254
15060;1.8;255
15062;1.4;255
15064;2.7;255
15066;1;256
15068;1.5;256
15070;2.1;257
15072;1.1;257
15074;1.8;258
15076;2.7;258
15078;2.9;256
15080;2.4;257
15082;2.3;255
15084;2.9;255
15086;1.3;255
15088;1.5;255
15090;2.7;256
15092;1.2;255
15094;2;256
15096;1.8;257
15098;1.8;256
15100;0.9;258
15102;1.6;258
15104;3.2;258
15106;0.4;259
15108;1.6;259
15110;2.4;261
15112;1.4;260
15114;2.1;262
15116;2.2;263
15118;2.4;261
15120;2.6;263
15122;2.8;262
15124;4;261
15126;1.6;262
15128;3;261
15130;3.3;261
15132;1.6;260
15134;2.5;262
15136;2.5;262
15138;2.4;261
15140;2.7;262
15142;2.3;261
15144;3.7;261
15146;1.8;261
15148;1.6;261
15150;2.9;262
15152;1.9;261
15154;2.5;262
15156;1.9;263
15158;2.2;262
15160;1.6;265
15162;1.9;265
15164;3.7;266
15166;2.7;267
15168;3.2;266
15170;3.8;267
15172;3.7;264
15174;4;265
15176;3.3;265
15178;3.7;262
15180;3.2;263
15182;2.6;262
15184;4.5;262
15186;2.2;262
15188;3.6;260
15190;3.9;259
15192;2.5;258
15194;3;258
15196;2.4;258
15198;2.2;256
15200;1.9;258
15202;0.7;258
15204;2.5;258
15206;1;260
15208;0.9;261
15210;1.9;263
15212;1.3;263
15214;2.9;265
15216;3.2;265
15218;3.7;262
15220;1.5;265
15222;3.5;264
15224;3.7;264
15226;3.5;263
15228;2.4;262
15230;2.1;263
15232;2.2;263
15234;3.7;261
15236;4;260
15238;5;258
15240;3.1;259
15242;2;257
15244;4.3;256
15246;1.4;256
15248;2.6;255
15250;2.7;256
15252;1.1;254
15254;1.6;256
15256;1.3;257
15258;2.2;256
15260;2.3;257
15262;3.7;255
15264;3;253
15266;2;253
15268;0.9;254
15270;2.1;255
15272;1.3;254
15274;1.5;256
15276;1.9;256
15278;3.1;254
15280;1.8;256
15282;1.9;254
15284;4.2;253
15286;1.1;253
15288;1.4;253
15290;2.4;254
15292;2.3;251
15294;1.6;252
15296;0.8;253
15298;2.3;251
15300;0.6;254
15302;-0.1;254
15304;3.1;255
15306;0.7;255
15308;2;254
15310;3.3;254
15312;1.4;252
15314;1.3;254
15316;1.5;255
15318;2.3;253
15320;1.1;255
15322;1.1;255
15324;3.8;254
15326;1.5;254
15328;0.9;254
15330;1.7;256
15332;1.4;254
15334;1.7;256
15336;1.2;257
15338;3.9;255
15340;-0.6;258
15342;1;258
15344;3.2;258
15346;0.3;259
15348;0.8;260
15350;1.9;262
15352;3.1;259
15354;2.5;260
15356;2.1;260
15358;3.8;257
15360;2;259
15362;1.6;258
15364;4.5;257
15366;1.2;258
15368;2.2;257
15370;3.6;256
15372;2.2;254
15374;2;255
15376;1.4;256
15378;3;253
15380;1.6;255
15382;1.2;254
15384;3.3;255
15386;1.1;254
15388;0.3;255
15390;1.5;257
15392;1.3;256
15394;1.5;258
15396;0.8;260
15398;3.7;258
15400;1.3;259
15402;1.3;260
15404;4;259
15406;1.9;259
15408;1.5;259
15410;2.5;260
15412;2.7;257
15414;2;258
15416;1.9;259
15418;3.3;256
15420;2.6;257
15422;1.6;256
15424;4.2;254
15426;1.1;255
15428;1.6;254
15430;2.9;254
15432;1.4;253
15434;0.7;255
15436;1.1;256
15438;2.1;254
15440;0.8;256
15442;0.8;256
15444;3.7;256
15446;1.2;256
15448;0.9;256
15450;2.4;257
15452;1.6;256
15454;2.2;257
15456;1.8;257
15458;3.6;255
15460;1.4;257
15462;1.3;256
15464;3.9;255
15466;1.1;255
15468;1.7;254
15470;1.9;255
15472;1.9;253
15474;2.4;254
15476;1.6;254
15478;2.2;252
15480;1.7;253
15482;0.9;253
15484;3.4;252
15486;0.6;253
15488;1.4;252
15490;2.7;252
15492;1;251
15494;1.7;252
15496;2;253
15498;1.7;250
15500;1.7;252
15502;0.9;251
15504;2.7;251
15506;0.5;251
15508;0.7;251
15510;1.8;252
15512;1;251
15514;1.5;252
15516;0.9;253
15518;2.6;251
15520;0.8;254
15522;0.3;254
15524;3.4;254
15526;0.2;255
15528;0.4;256
15530;1.4;258
15532;1.5;257
15534;1.6;259
15536;2;259
15538;2;258
15540;2.2;259
15542;2.2;258
15544;4;257
15546;1.3;257
15548;2.4;257
15550;2.8;257
15552;1.6;256
15554;2.2;257
15556;2;257
15558;2.3;255
15560;1.9;256
15562;0.9;256
15564;2.5;256
15566;1.5;257
15568;1.5;256
15570;1.9;258
15572;0.7;257
15574;1.3;259
15576;1.4;261
15578;1.9;260
15580;1.4;263
15582;2;262
15584;3.8;263
15586;1.7;263
15588;3;262
15590;3.5;263
15592;2.6;261
15594;3;262
15596;3;261
15598;2.6;259
15600;2.8;260
15602;2.9;258
15604;4.2;257
15606;1.7;257
15608;2.8;256
15610;2.8;256
15612;1.4;255
15614;1.4;257
15616;1.7;258
15618;1.1;256
15620;1.7;259
15622;0.8;259
15624;2.3;260
15626;1.5;261
15628;1.7;261
15630;2.7;262
15632;2.4;261
15634;3.3;261
15636;2.8;261
15638;2.2;259
15640;2.8;260
15642;2.5;259
15644;3.8;258
15646;1.9;258
15648;2.2;257
15650;3.4;257
15652;2.7;255
15654;2.2;256
15656;2.1;256
15658;1.8;254
15660;1.7;256
15662;1.4;256
15664;2.6;257
15666;0.8;258
15668;1.7;258
15670;2.5;259
15672;1.3;258
15674;2.1;259
15676;2.6;259
15678;2.6;257
15680;3.1;257
15682;2.7;256
15684;3.2;255
15686;1.6;255
15688;1.6;254
15690;3.5;254
15692;1.2;252
15694;2.5;253
15696;1.8;253
15698;1.7;252
15700;1;254
15702;1.1;253
15704;2.9;253
15706;0.5;254
15708;1.1;253
15710;1.4;255
15712;0.5;255
15714;1.1;257
15716;1.1;258
15718;1.2;258
15720;1.8;260
15722;1.7;259
15724;3.2;259
15726;1.2;260
15728;2.9;259
15730;3.3;258
15732;2;257
15734;2.2;258
15736;2.4;258
15738;2.7;256
15740;2.2;257
15742;1.9;257
15744;3.3;256
15746;1.3;257
15748;1.3;257
15750;1.9;259
15752;1.2;258
15754;2;259
15756;1.6;261
15758;1.9;260
15760;1;263
15762;1.6;263
15764;3.5;264
15766;2.3;265
15768;2.4;264
15770;3.4;266
15772;3.3;263
15774;3.4;264
15776;3.2;265
15778;3.4;263
15780;3.3;264
15782;2.8;263
15784;4.4;262
15786;2.2;262
15788;3;261
15790;3.8;261
15792;2.1;259
15794;2.4;260
15796;2.5;261
15798;2.7;259
15800;2.4;260
15802;1;260
15804;2.9;261
15806;1.4;263
15808;1.2;263
15810;2.4;266
15812;1.8;265
15814;3.5;267
15816;3.4;267
15818;4.8;264
15820;1.5;266
15822;3.9;265
15824;4.1;264
15826;3.6;263
15828;2.4;262
15830;2.4;264
15832;2.6;263
15834;3.8;264
15836;4.2;263
15838;4;260
15840;2.4;261
15842;2.3;260
15844;4.7;258
15846;1.3;259
15848;2.2;258
15850;3;258
15852;1.3;258
15854;1.4;260
15856;1.5;261
15858;2.4;259
15860;2.3;261
15862;3.6;259
15864;2.8;258
15866;2.3;258
15868;0.7;259
15870;2.2;260
15872;1.5;259
15874;2.1;261
15876;2.4;262
15878;3.7;260
15880;2.1;262
15882;2.4;260
15884;5;259
15886;2.1;259
15888;2;258
15890;2.7;259
15892;3;256
15894;2.6;257
15896;1;258
15898;3.2;255
15900;1.6;257
15902;0.7;257
15904;3.5;257
15906;1.4;257
15908;2.2;256
15910;3.2;256
15912;1.8;255
15914;1.9;256
15916;1.7;257
15918;3.2;254
15920;2;256
15922;1.7;255
15924;4.6;254
15926;2.2;253
15928;1.6;252
15930;1.5;253
15932;1.4;252
15934;1.6;254
15936;0.7;255
15938;3.7;253
15940;-0.6;256
15942;0.4;257
15944;3.2;257
15946;-0.3;259
15948;0.5;260
15950;1.6;262
15952;2.7;260
15954;2;262
15956;2.6;262
15958;4.2;259
15960;2.5;260
15962;1.9;259
15964;4.5;258
15966;1.8;258
15968;2.8;257
15970;3.9;256
15972;2.3;254
15974;1.7;255
